id,car_id,owner_id,vin,gos_num,mark,model,horse_power,car_weight,sts_serial,sts_num,engine_type,car_class,release_date,reg_date
642,1334,559,LGKL67P4BR63OTPD8,М173ТХ77,Mercedes,C-Class,737,2545,5728,117274,hybrid,C,2012-06-24,2018-03-08
643,1232,780,2MWHC61RNYJUADPPQ,Е782МК34,BMW,X3,673,1192,1294,139207,diesel,J,2020-11-01,2024-11-22
644,1896,317,2AG1HY157CRAL5KT7,Х554РТ38,Volkswagen,Tiguan,437,2856,7797,534121,diesel,M,2009-08-20,2021-09-16
645,26,39,6RMCORF07O1EJ20YS,М468ХМ10,Kia,Optima,661,1029,3195,782419,petrol,M,2007-03-10,2023-08-03
646,447,87,1EH15KRPMG1LLQ0W8,М203СВ67,BMW,X5,142,3342,8522,232301,electric,A,2023-05-06,2025-03-22
647,1818,607,QRZUB0ZYQHG0WZ41V,Т318ТА91,Toyota,Land Cruiser,415,1446,2490,674768,hybrid,E,2018-12-27,2018-12-30
648,1733,836,NSZUV13DKI97E1H10,Н695НО38,Volkswagen,Touareg,287,1023,6302,446810,petrol,E,2021-02-21,2022-08-01
649,204,493,ATO3YMYVZHN1F7H4G,О332СХ17,Honda,Accord,584,3267,3109,203183,diesel,M,2016-01-17,2024-08-20
650,991,896,PCIWL2JOP7Z2AADN8,К937УР65,BMW,X5,625,2962,7667,608932,diesel,E,2008-05-04,2012-12-25
651,932,139,5LLQI0WZ376SBCZZ3,В448ХУ04,Kia,Sportage,203,2414,7957,353999,diesel,F,2010-04-28,2020-09-20
652,873,555,GNYI5TQ56BVKAQ9Q8,Н153АА76,Volkswagen,Tiguan,290,1126,8375,608530,hybrid,B,2009-01-26,2017-09-15
653,844,569,P0A2UQYUIB8KX5FNX,А085КХ19,BMW,X5,168,1247,4157,610632,diesel,F,2010-12-17,2017-06-06
654,762,1,80HUSP8MLMKO6ZG5R,К744ХС13,Kia,Rio,503,2565,5407,771380,hybrid,D,2008-04-18,2018-08-30
655,314,120,G3COPNGSIM27AE72D,Х015РУ81,Mercedes,C-Class,625,1127,7397,560765,petrol,S,2018-05-23,2019-09-25
656,891,769,LRPF3DKH4VWLPD2CH,Р504РВ67,Hyundai,Solaris,651,1968,8170,442077,diesel,D,2022-04-09,2023-12-15
657,1907,268,G55Z2S43DPBHSZR9Y,О047УУ32,Kia,Sorento,798,2056,5853,203885,hybrid,A,2005-12-27,2016-10-20
658,59,918,SBR57FXLXYL9JN68F,Т774ОХ94,Lexus,NX,283,1319,8329,809021,petrol,S,2024-05-27,2025-04-07
659,1197,163,HFFDHCFMEEVGSDZ8V,Н742МА80,Hyundai,Elantra,628,3142,9053,673530,electric,M,2016-10-02,2021-01-04
660,1149,6,7A6BT4YFHKVV7S5GV,О531ХХ17,Lexus,ES,172,1707,9657,470676,diesel,M,2017-07-30,2023-06-29
661,58,284,08WVIFREZOKXTL121,Х397РЕ55,Lexus,GX,277,1670,1450,688671,petrol,D,2007-06-18,2008-08-17
662,1150,493,794PCS6WPE2OKE2WM,Р464КЕ44,Kia,Rio,129,1011,2989,181572,hybrid,C,2021-02-02,2024-12-18
663,983,739,NDL6RAG49NM3F5SV4,У295ТВ89,Toyota,RAV4,260,2017,2602,524134,electric,A,2012-02-02,2018-05-14
664,927,491,QDKQBXSQOFASXJA4D,А992КА04,Audi,A6,476,2162,9366,449080,hybrid,B,2024-09-28,2024-12-05
665,1983,160,GAP9HWJLPRAYNHPNU,К996ЕМ13,Audi,A6,256,2496,2232,675731,petrol,M,2023-06-05,2025-02-19
666,378,451,A78TRPWGTZIP7STM0,С427УТ87,Volkswagen,Tiguan,467,2730,2703,613453,electric,D,2018-07-20,2022-08-09
667,329,7,ZM5EW1V0XVE3Z4HZ3,Н645ММ88,Ford,Mustang,222,1554,9295,746156,hybrid,E,2007-11-28,2017-11-10
668,789,976,2XUBJPP7O35TSIRO4,С659РК76,Audi,Q5,203,1673,5796,916615,electric,C,2013-09-24,2021-03-11
669,1855,668,IXYN097ULNL22TURY,С950НС20,Honda,Accord,671,1153,4632,960987,electric,C,2011-03-12,2023-03-21
670,1888,983,ZH6EMC81IR4YQKWIR,В137РВ62,Kia,Sportage,546,2506,8176,230244,electric,A,2021-07-23,2024-02-10
671,407,5,ZY9U3VTR1I9IJRI9Y,В222НН38,Lexus,GX,650,2134,5635,687488,electric,M,2025-02-20,2025-03-28
672,217,78,TOQ14TE0G8GQ80SQD,Х749КЕ27,Hyundai,Santa Fe,503,2028,2368,385944,petrol,M,2016-03-16,2020-10-05
673,732,182,B97Z2HHMMXO8N6GCU,Т736ХМ27,Ford,Fiesta,423,2375,8972,366069,hybrid,A,2016-07-10,2022-09-12
674,996,252,H0D3GZELD81ISTKNZ,О587ВО22,BMW,5 Series,547,1874,8279,157851,diesel,C,2010-05-15,2024-08-08
675,1444,607,RLL41FNKJQYACVFQG,М636ЕО19,Kia,Optima,311,1486,2179,105189,petrol,E,2016-11-09,2022-09-09
676,274,504,S37OGVJEFVV9NX29C,М345СО62,Toyota,Camry,475,1773,4160,337647,diesel,D,2025-02-05,2025-02-24
677,1631,787,R8173Z212QNRZHY4K,Е128КН35,Audi,A3,276,1565,4837,150316,diesel,M,2019-04-23,2022-07-24
678,203,462,OLOLSGBXK73NZT6L7,Т756РН91,Lexus,ES,567,3120,8319,833506,petrol,B,2010-08-10,2020-02-24
679,1874,311,MH5LW4I3EQZ8ELYDI,С338ОН43,BMW,3 Series,334,843,7685,386493,electric,J,2014-05-28,2020-04-28
680,1190,990,5M3ZP5ROX01HQS2Z1,К363НС83,BMW,X3,510,2834,2868,784059,petrol,M,2025-02-15,2025-03-29
681,1814,366,5F8ZTLI0YT1AHUF88,В339МВ80,BMW,5 Series,223,2315,3073,192267,diesel,J,2018-10-03,2019-03-06
682,785,700,64C9QZ2JWA5EHQH7Y,Т975СТ71,Audi,A6,422,2171,9472,221093,petrol,J,2006-11-25,2018-10-08
683,656,965,G45EG7AGDPA38ZVJR,Е650МР50,Ford,Fiesta,800,2836,1616,618499,petrol,D,2020-06-29,2022-11-18
684,448,139,Q62FRJTINTXCMJ6YN,М130ЕН17,Ford,Focus,727,3118,7453,353331,electric,D,2023-10-15,2024-11-29
685,1026,338,CHP6YI1JWDGMJS33L,М300НО03,Mercedes,S-Class,695,3436,4585,816651,diesel,E,2016-01-19,2022-11-15
686,851,565,2MUJ8YJC1XT2SJX8L,У219ТТ43,BMW,3 Series,181,1101,5709,386026,electric,C,2012-06-12,2021-01-24
687,1230,604,NVYQCD8KECCLQJD6G,О416ТР68,Mercedes,GLE,711,2554,7257,305771,petrol,J,2008-05-01,2024-09-09
688,1870,121,R1V17YAJ5XS6WSM7L,К022НО93,Hyundai,Tucson,157,3252,7870,448475,electric,A,2022-04-30,2022-05-09
689,1449,75,AP8BCDPLH03FWGZ7E,А572ОА35,Hyundai,Solaris,580,1522,8900,813410,petrol,E,2016-09-19,2017-01-24
690,1835,615,ITNYD9FN4NW0D64IB,Р633РЕ59,Honda,CR-V,604,1344,1164,143547,hybrid,D,2006-12-14,2012-12-09
691,1016,567,0RQS86B3V7PO9GRQX,Р342КР58,Honda,Pilot,98,1676,8868,530195,hybrid,E,2019-02-22,2025-03-26
692,880,7,B0E43O6KV8UINF3YT,М077НН65,Kia,Sorento,642,1279,7107,811588,diesel,C,2018-11-08,2024-11-14
693,18,809,NTMGNBASP59RIEM48,М701ЕО44,Ford,Fiesta,432,1446,5017,998634,diesel,A,2009-11-18,2022-11-07
694,1144,356,X7M8CCIGU5M91QLME,О593ТН85,BMW,3 Series,749,1543,3577,183882,petrol,E,2017-08-24,2019-09-20
695,303,494,591HUR7IRBQIQQS6X,Р585УО67,Kia,Sportage,233,2462,1315,815113,electric,E,2016-02-01,2019-06-22
696,92,78,OOMF3123ISH7LE7CG,Р883СН86,Hyundai,Solaris,711,1254,4981,313966,hybrid,C,2006-04-30,2009-11-14
697,1178,49,EWPHD06Z0MVK2XBHR,Н702ЕТ98,Volkswagen,Polo,743,2795,3837,439384,diesel,F,2020-02-17,2021-06-07
698,341,228,9XS8SWL2DY0L79EPJ,А173НВ47,Audi,A4,715,864,2459,112598,petrol,E,2022-08-13,2023-08-03
699,385,249,ON90P095FSBJ5IT7Q,М596ЕХ32,Volkswagen,Touareg,635,850,8783,273213,petrol,M,2020-07-25,2021-06-19
700,1182,89,2ZRBNDT1OD2GOG5YC,У238МЕ86,Hyundai,Elantra,124,1400,2353,359199,petrol,A,2010-03-01,2020-07-08
701,277,342,YTURSZNIVKBKW163L,Н295ЕК95,Volkswagen,Passat,190,829,4205,295864,electric,C,2007-05-20,2019-10-24
702,849,641,HBHH3I07ZZPPB8TP8,Т606РУ55,Ford,F-150,319,3188,7384,259709,electric,M,2020-02-27,2020-05-25
703,1376,44,IXQHKIEFT5PVIILFI,К640КМ70,Hyundai,Elantra,202,818,9418,883050,petrol,C,2021-02-11,2024-12-22
704,1574,358,Y7H3UK2LDLFLQ22KJ,М626КО81,Honda,Civic,126,1521,7530,385168,diesel,D,2023-01-06,2024-05-15
705,1173,521,KETBXAV4IZDYLC6U6,Т002СК97,Ford,Mustang,457,3060,6140,443370,petrol,E,2010-09-13,2018-05-20
706,304,430,NG6LXM4SQWUD7T0VH,О614МО87,Audi,A6,199,2457,1741,568628,electric,M,2005-07-28,2009-02-07
707,1041,779,OOMKHLB9VP7GMX2R0,М354ЕУ12,Lexus,LS,378,1593,8711,146667,electric,A,2014-12-16,2024-08-20
708,1473,489,3LQ1PDMBRLARDJ7B7,У010ТМ28,BMW,7 Series,435,3331,5214,919176,hybrid,B,2012-11-28,2014-06-19
709,1142,950,OTP7JWZ844OFHJIJ0,Х928ЕТ16,Honda,Pilot,619,1448,4162,649057,electric,J,2010-08-22,2010-08-31
710,809,124,NIV8AJR61A3721OTZ,К772РН30,Mercedes,GLC,268,1287,1552,256894,electric,F,2022-04-30,2024-07-08
711,1393,694,URHETNROJXMX6P4CV,Х284ВУ48,Mercedes,G-Class,421,1946,4208,876691,diesel,C,2006-12-16,2009-07-29
712,1237,111,KA8WUW88SJMUAU6YK,Т798КВ34,Honda,Pilot,226,1235,9666,316624,petrol,J,2013-01-11,2014-10-08
713,406,796,NJ81YR2M73TAFCPMF,Н946АМ47,Ford,Fiesta,88,2140,9029,786527,diesel,D,2012-02-18,2013-03-12
714,1350,382,TJDQCFPI324R9EI43,Х393КУ40,Volkswagen,Golf,515,1378,3438,446886,electric,C,2024-11-11,2025-02-08
715,813,723,ALDYIO8ZN4BL1E4ZF,В736РТ12,Honda,Civic,216,1189,7585,124533,hybrid,A,2015-01-05,2023-11-11
716,396,780,KW0J7CIIOPLM0NXRL,О956ММ98,Toyota,Land Cruiser,161,2517,8626,183241,diesel,F,2011-12-24,2022-08-25
717,957,375,K4ERLDFKD7RJ0VMYG,А178СА93,Ford,Fiesta,216,3232,7915,839568,electric,D,2022-10-29,2023-04-17
718,1411,943,F9DQNTMIY85UJZ68L,С218РТ15,Honda,CR-V,589,1366,3520,407307,petrol,A,2017-06-03,2021-08-15
719,1106,203,UL6NJN26T4IW8HK1R,Х559ЕР32,Mercedes,C-Class,647,2452,5819,267551,electric,J,2008-09-30,2023-02-25
720,935,986,ALPF0ZEWYITM98LA4,Р979КО09,Volkswagen,Polo,656,2817,6038,574426,petrol,A,2005-07-06,2020-08-28
721,576,109,4Y9M36OE174JRB3QX,М431МХ12,Toyota,RAV4,682,2415,9027,334783,electric,S,2019-05-19,2022-03-16
722,1390,911,RWL3K2ZUOAP83P60Y,С496НА09,Honda,Pilot,536,2259,6995,209962,hybrid,F,2021-07-20,2021-09-11
723,975,318,IDCLZZSKUX4IZIHQ2,В142УЕ27,Honda,Civic,524,3385,6026,259866,diesel,A,2014-08-19,2020-08-27
724,587,909,QQOO0IHQP4IKX2PFA,Р041ХР95,Lexus,ES,508,3018,4118,817816,electric,A,2006-01-19,2010-10-27
725,1624,648,G9S7PD3JJSI350HDJ,К802ТН62,Lexus,GX,313,3463,4709,358142,hybrid,B,2008-03-18,2018-09-17
726,1659,757,MQIXWHE786CSTRZVX,Е037СХ05,Volkswagen,Passat,178,1420,5459,349958,petrol,B,2014-07-29,2021-09-05
727,420,834,XG86P2ES7UJW98PYR,Х973ЕВ71,Lexus,RX,682,3191,7054,878591,petrol,J,2017-09-24,2022-05-09
728,419,719,YLBE6KYVMECUU2AAL,У140ХХ81,Toyota,RAV4,359,3045,5774,847192,electric,C,2014-02-20,2014-03-02
729,1856,322,RS75JCHMLI0KT0WWH,Е871СМ31,Honda,CR-V,69,1222,2856,889596,diesel,B,2017-10-02,2021-05-18
730,82,422,H743NB43AFJ7PEEZA,У996МН78,Kia,Optima,459,2336,5033,239447,electric,F,2013-05-29,2016-07-22
731,1211,499,MBOH69XW66Q3GV7GM,Е633ММ06,BMW,7 Series,259,2324,1242,194813,diesel,E,2015-06-11,2020-05-17
732,658,976,I642USXH93IOG6D0G,Х055МУ41,Lexus,NX,206,2669,2974,904218,diesel,S,2010-01-25,2011-09-20
733,757,875,BDPE22QUAE2M9APTB,Е226АН42,Audi,A3,768,2848,4114,786325,diesel,E,2005-09-10,2010-06-11
734,460,729,3TNPEOPJ2ISPJJHPE,К269ТС54,BMW,X3,742,3086,7518,793476,electric,D,2012-07-25,2019-07-12
735,989,348,VGKIHSZKIVAJI1N5C,Х048ЕА68,Honda,Fit,135,3414,8953,192959,hybrid,E,2020-11-20,2024-12-11
736,140,149,5CUK3F8WMQU6T4JSF,Т397МК62,Toyota,Corolla,442,1781,7697,276636,petrol,F,2012-08-20,2016-12-20
737,542,871,N9VC74LC7QXW84P33,К003ВР36,Volkswagen,Polo,336,2375,4767,343349,electric,J,2023-11-01,2024-03-03
738,1301,185,PU67T1PYAHJ2TGIWB,М852РР92,Hyundai,Elantra,530,2230,9923,883900,diesel,B,2021-02-27,2021-12-02
739,1979,150,L4V6NORX0VZOM8C6K,Р108ТМ23,Ford,Mustang,222,2782,2586,752330,hybrid,J,2010-06-17,2019-03-13
740,464,276,OJEBOC0S3L9RASLQ1,Х998ХО26,Mercedes,GLE,592,2223,1612,510121,hybrid,F,2020-08-17,2024-11-01
741,1227,142,DHKIAMVSM5PY5Q5B4,Н206КК08,Volkswagen,Passat,202,3183,6785,342081,electric,S,2013-11-16,2020-04-26
742,1691,793,3QFX98PS71MLTGGYL,Х909НС86,BMW,X3,626,1803,4020,449926,electric,F,2006-08-05,2024-08-01
743,254,804,J7T2D6KQTNGAZ45YH,Е954СА19,Volkswagen,Tiguan,404,1083,6574,741386,petrol,E,2023-01-10,2024-04-02
744,1275,358,9Z2F5NK14LXOTHYJB,С266НК34,Ford,Focus,265,3231,3801,150327,hybrid,S,2006-05-19,2011-07-21
745,496,998,VSCGS8V8N4LYBDY9W,Х717РУ62,Hyundai,Elantra,430,2415,4916,642229,electric,C,2024-12-28,2025-01-27
746,1948,899,WJ0HYZQO9FHCLKVCK,Н777РХ08,Audi,Q5,738,2257,1318,616658,petrol,B,2012-01-08,2023-10-31
747,888,804,A0SS4COZANK4BMSKR,Х956ОЕ53,Toyota,Camry,178,3372,1513,247873,electric,D,2014-05-13,2017-05-15
748,1308,61,4YAZCYZJD9MIBHNWY,В478УУ14,Honda,Accord,352,1604,1195,597595,electric,E,2021-08-14,2023-10-21
749,1663,917,GKSAA8M604KGJZLXB,С467УН30,Kia,Optima,569,2596,7146,439568,electric,C,2021-09-22,2023-10-19
750,788,443,EYSUDL3WNVZXSXMPY,М363ЕА61,Kia,Optima,105,2158,8195,448704,diesel,S,2019-01-27,2024-09-06
751,864,869,03EQ1C2ZC8CSYC87L,Т521ОР08,Lexus,NX,652,3226,6286,937279,hybrid,J,2024-06-18,2025-01-18
752,830,749,3AWBP66ZPE5OBB3XR,К414ХМ37,BMW,3 Series,339,1527,4876,230923,petrol,F,2011-04-05,2021-08-03
753,1478,464,COBFCTL0QOW08NNWJ,Р765КУ91,Kia,Sorento,398,2927,1708,465010,hybrid,S,2022-05-11,2022-10-05
754,531,150,1D628JA3LT6YK9HMS,А563ОХ16,BMW,3 Series,773,1584,6916,875993,hybrid,E,2017-07-14,2022-10-12
755,155,295,CNBQ51H08682ALSVF,Р993ХН12,Lexus,RX,158,2055,1459,246742,petrol,J,2016-04-27,2024-12-14
756,616,836,LNGP5MD3MK9W23T67,М983ТХ95,Kia,Optima,599,1655,5560,796793,electric,M,2012-05-23,2024-06-12
757,183,6,6ZEP9EWBDBUQNORJN,А776ЕВ55,Kia,Optima,102,1525,8724,733746,petrol,M,2014-07-07,2017-02-14
758,1562,833,KV71QVQNGOXWXB1NE,Р258ЕВ04,Mercedes,E-Class,329,991,2332,806986,hybrid,M,2021-02-12,2023-01-19
759,1322,139,7YJRV3ICYPIZMDODE,Р657СХ33,Honda,Accord,352,2169,5157,554294,hybrid,B,2008-05-06,2008-08-20
760,1065,700,1L689XPZF8OXHT17W,В627ЕР82,Lexus,NX,360,1524,8576,459105,petrol,A,2018-03-15,2019-09-11
761,510,873,3EPZ1M8YQBL91NXOJ,Р480МК51,BMW,X3,721,1840,9048,400767,electric,M,2007-07-06,2019-03-08
762,1263,562,UOG9AQLROQAM2E5HA,Е918ОК32,BMW,X5,133,1439,6209,203755,hybrid,D,2014-12-21,2020-07-24
763,323,656,N5P4M0GTINSL2DLSB,Х417ЕЕ45,Audi,A6,723,2645,4385,512056,diesel,C,2007-08-12,2014-01-27
764,815,73,5O1SSVNR5U360SGEW,О136МЕ50,Hyundai,Santa Fe,139,1649,4662,474040,hybrid,S,2005-06-06,2008-06-07
765,654,559,4NCCF34BCQGU4G6J5,К908ОА83,Volkswagen,Polo,301,2337,7758,856157,hybrid,F,2006-09-06,2010-02-23
766,1761,876,8DG3Q9BC04ZZH6L1Y,Т215НМ26,Mercedes,GLE,576,2846,1477,985302,petrol,F,2012-01-12,2012-12-06
767,641,151,BHS3ZS666XAINZNG4,У735ОВ29,Mercedes,C-Class,516,3314,8058,417923,diesel,D,2007-06-30,2019-04-03
768,1245,876,WJ1N78L828M1UVZTX,Е164ЕР04,Kia,Optima,160,2586,6731,540056,electric,J,2014-05-25,2019-03-10
769,1280,395,QP030R2CLGG7UHEWQ,М064СХ59,Toyota,Corolla,483,1024,9454,686496,petrol,J,2021-12-29,2024-08-12
770,1493,908,4KQOZN9606IBD1I3T,Н507КВ73,Mercedes,C-Class,667,2113,8024,109590,electric,C,2007-01-28,2023-05-03
771,1710,897,13QEDQLPOS0ISAEL3,О192ВМ43,Kia,Sportage,394,1398,6084,821895,electric,C,2016-06-29,2017-07-07
772,1640,981,43D04GX42JN922CEH,О299ВЕ13,Mercedes,C-Class,308,2323,5993,853277,diesel,S,2021-03-04,2024-08-10
773,1130,835,9H1GWRXLVX91888HV,А211СВ72,Volkswagen,Passat,300,2138,1571,716336,diesel,J,2009-08-18,2022-10-09
774,334,197,UZ8OY3QDFWQHD20DU,У422РЕ13,Lexus,NX,400,1508,5064,313098,diesel,S,2006-11-16,2013-04-07
775,131,137,F6W9BURMBC5B5ZFUP,Н154РО39,Honda,Pilot,549,2533,9924,140888,hybrid,S,2017-12-05,2020-09-27
776,651,828,C7B0I2A1KLYF1J2LL,Н139ТР60,Audi,Q7,379,3428,2619,918787,petrol,S,2020-11-25,2023-04-25
777,899,436,1SZPJPGB5RFPGF4PI,Х201УС05,BMW,X5,147,1242,4615,623405,petrol,B,2011-11-18,2012-07-08
778,1597,272,F74ZHXW6UR605U7XE,Т173РВ02,Mercedes,E-Class,126,2073,4211,327086,hybrid,F,2025-04-01,2025-04-03
779,1654,751,TV8JHP8K1TUEVRIMP,А531УУ98,BMW,X5,447,1770,9946,997374,hybrid,J,2024-01-31,2024-02-01
780,1489,969,E6LZ3IEVKC1JC6EDI,Р284КМ35,Lexus,GX,136,1635,3766,342746,petrol,S,2016-03-25,2025-01-12
781,639,433,HDC3XI5U565OJF0WZ,М592УК63,Mercedes,E-Class,218,941,1798,562274,hybrid,S,2018-05-17,2019-10-14
782,596,277,SLSEGZM7HN4T0609D,С167УХ03,Toyota,RAV4,157,3122,8757,701369,electric,B,2018-09-30,2019-12-20
783,1204,303,PU40MAU8WFWYWPIP6,Н677НТ87,Ford,Mustang,542,3296,7817,360791,electric,C,2019-09-13,2024-07-26
784,1902,74,FKT5IOYHP0GLTU77K,Н209АХ01,Volkswagen,Passat,656,2912,4262,235975,electric,J,2011-02-26,2014-10-07
785,1082,728,Z380GHZAYKWDR6425,Т226РО76,BMW,7 Series,496,1062,9935,187852,diesel,C,2017-04-30,2022-06-12
786,698,845,6IV6A99ID44ZE4BPU,М966ЕА66,BMW,7 Series,618,2940,8719,523157,electric,E,2024-11-24,2024-12-17
787,1035,583,7DLTI8OE12PWOTCDF,Х630ТО84,Ford,F-150,392,2161,4186,903642,hybrid,E,2019-03-21,2022-09-20
788,147,871,7LPIUPH17ESRD7AFD,О313НВ33,BMW,X3,86,2542,4568,612149,petrol,E,2012-10-10,2024-06-30
789,766,314,DQMK7GOSQD363YA81,Е629ОС24,Hyundai,Creta,725,3413,3343,853472,petrol,S,2025-02-19,2025-03-26
790,961,377,YG6AE08SW0X6RIYUJ,У947ОЕ15,Kia,Sorento,686,3060,6069,958704,hybrid,B,2024-11-27,2024-12-06
791,272,84,VBSBBV7X6V46V0NDA,Н813АО90,Toyota,Prius,730,2181,7799,599652,diesel,J,2008-05-24,2021-08-30
792,1915,751,3OJAM6U305WZZS7E6,Е932УЕ46,Mercedes,G-Class,239,1044,8928,412459,petrol,D,2023-07-12,2024-08-08
793,1485,726,8KPKXJPCDFQ5OW7B7,В541МЕ08,Lexus,ES,516,3161,3864,841456,hybrid,F,2010-09-11,2015-04-02
794,724,635,PPOQ25PCT6R2V784C,М256ТС00,Kia,Cerato,417,1707,4887,408887,hybrid,S,2020-09-22,2021-04-23
795,103,939,90MR2JFPHXFJA9HR8,М395КХ22,Audi,A6,198,1878,8439,923940,diesel,S,2017-08-28,2019-02-19
796,778,409,GDIJLZ1B7BN01KKDK,У861АА64,Honda,Pilot,372,2824,4688,716338,electric,B,2007-08-15,2010-09-07
797,952,196,3WYIQ1F61D12ZY0DD,А135ТА44,Mercedes,G-Class,649,1158,7597,760645,electric,J,2022-02-17,2024-11-08
798,1132,929,0WY2Q02WWZNQQHNL9,А876АН42,Honda,CR-V,258,2215,5702,183595,hybrid,M,2010-03-29,2013-12-16
799,1862,798,MYGLPB16PE5I3JEG8,Е476КР48,Volkswagen,Tiguan,283,1149,9737,249660,diesel,M,2017-07-13,2018-04-29
800,1279,493,NZLVHVUPC5UY1EUWM,О048АТ27,Ford,Fiesta,714,3499,6371,997137,petrol,S,2017-06-27,2021-11-16
801,1311,245,KINF9F7ZCW2Q3IYKM,Е394ВК54,Lexus,ES,266,1949,7130,335154,petrol,J,2024-07-23,2024-10-11
802,134,58,H7D4O5YCA0WC6JG0Z,С504МХ21,Ford,Focus,353,1545,6392,435888,hybrid,B,2022-09-03,2024-04-18
803,819,761,H6HV76NGHI473T4W3,Т926АР60,Toyota,Prius,224,1500,3084,352771,electric,C,2020-07-19,2024-03-20
804,345,438,A78DJJEXX2XN8THR2,Н375РМ86,Volkswagen,Golf,669,3420,8156,902847,diesel,C,2013-09-16,2025-02-21
805,962,606,AFQ9A50HZO9L4R6SG,Х332УС39,Hyundai,Elantra,768,1193,2764,591896,diesel,B,2012-09-19,2018-05-10
806,379,411,RXFPZBO7LIRLUBSWK,С384СС02,Mercedes,G-Class,460,3038,8131,513970,petrol,C,2015-05-22,2020-07-22
807,516,618,ZFH62FSGY9ALZY1G7,Р738ХК19,Mercedes,E-Class,218,1284,2072,151157,diesel,S,2018-03-10,2021-05-02
808,368,966,LKKEJB3NZQTSDK87Y,Т160ТВ61,BMW,3 Series,420,3086,1510,617702,petrol,C,2008-03-14,2014-09-14
809,445,849,WBQ55BQEJ9K7S5LKJ,М313КВ98,Audi,A4,463,2126,3626,527433,petrol,M,2019-10-11,2021-01-13
810,462,691,0CFH7RXXR3ITY0FP6,А036КН96,BMW,5 Series,478,1136,8124,417484,electric,J,2024-02-08,2025-01-28
811,1919,503,NSRJQY7F5ZQTNMCJS,Х454КО61,Toyota,Prius,484,3312,7090,296953,electric,M,2006-09-20,2007-03-24
812,51,797,JFYJFC0G32NPLSND9,С563ЕХ25,Ford,Mustang,204,3211,5176,395094,hybrid,F,2016-01-13,2022-11-12
813,1373,926,G5IWG3IYZDOTBUMRY,Е493ХС29,BMW,5 Series,138,3381,3932,792053,petrol,E,2018-05-06,2018-09-20
814,1527,928,ZS0YG3GSWDESBLGPB,Е820ЕУ07,Hyundai,Solaris,743,1356,6984,945758,diesel,S,2006-04-20,2016-02-15
815,370,883,JC5HS3DF4AWEL7JD0,Е101КК34,Mercedes,G-Class,752,2369,3678,812769,petrol,F,2006-11-10,2012-10-04
816,1776,980,MS8GL78SLOR4U1459,Е739УС44,Mercedes,S-Class,723,2962,7288,771445,electric,M,2008-01-09,2016-08-11
817,1918,193,DJZYJEFT9IIRQGX1L,С876ХУ12,Audi,A6,672,1438,6958,909077,electric,F,2009-01-21,2012-03-20
818,230,921,4P2X9D3KVL4T70OYR,М449НУ11,Audi,A4,187,2977,1612,859676,petrol,M,2018-05-08,2019-06-01
819,1250,52,GBXFGEPZ86WP1FWCN,К033ТВ36,Toyota,RAV4,652,1822,4693,559289,hybrid,D,2020-02-05,2023-04-13
820,72,312,Y68SO9QART81PUESZ,Х624ОР43,Hyundai,Solaris,600,2881,9153,578708,hybrid,M,2024-06-13,2025-01-27
821,1430,969,ZQQ9M643U4PPEPNC9,Е940СВ43,Hyundai,Solaris,289,1845,2134,449788,electric,M,2024-05-04,2025-03-23
822,320,561,SUDHDPVKJ9YW4OU7I,А772ТК19,BMW,X3,323,2681,8838,623954,hybrid,J,2017-12-18,2019-05-23
823,1845,568,PCUBD0GT91MB026FF,С596НР17,Volkswagen,Passat,559,2842,9412,514923,electric,B,2018-06-03,2020-02-23
824,1605,173,PDZSBI8P3FM5I8VZT,С560НЕ97,Kia,Optima,338,2065,9868,997895,hybrid,B,2013-01-11,2013-10-20
825,565,816,284JK37DGF3GEII5L,Н520ЕЕ20,Lexus,LS,280,1677,5619,957894,hybrid,D,2017-09-16,2022-11-29
826,887,924,Y51GYPNBFRCILJNA5,А205ОУ60,Kia,Optima,417,1839,1360,802042,diesel,B,2018-04-08,2020-08-25
827,1164,650,7SVVNNXEGTIWU0UO6,В448ВТ66,Volkswagen,Passat,738,1460,7470,682570,hybrid,C,2009-06-19,2017-04-18
828,1118,245,RAKX77PIMBPYMXZYG,В658УВ59,Honda,Accord,486,3133,9124,419203,diesel,A,2023-10-07,2024-01-12
829,1975,738,JKFFI91DE1BX1B0ZL,М892УВ92,Mercedes,S-Class,439,3376,6826,335930,petrol,S,2010-02-11,2010-11-03
830,1193,927,ARCBOTRTGCKG95HXN,У864ТХ81,Honda,Fit,613,2156,2304,828764,hybrid,D,2024-09-14,2025-03-14
831,452,84,A72DY6KM6791NACJM,Х870МО55,Toyota,Camry,114,3491,3843,894180,hybrid,C,2010-11-17,2017-07-18
832,966,93,1CUWSTEQ6LKUMURWE,А406СУ94,Ford,F-150,756,880,3161,247080,diesel,D,2009-01-23,2016-10-14
833,555,642,E0SUTY7E3RYOG61HX,М516НТ33,Kia,Cerato,128,2232,6586,938802,petrol,F,2010-07-22,2024-03-18
834,1817,644,AXU592F7EUN6L0EI8,С001МК29,Lexus,RX,408,2003,3199,604489,electric,S,2005-07-14,2022-06-21
835,66,955,I3UI3UFSE1GCF7YVX,М299ВУ64,Kia,Sorento,176,2211,6384,866768,hybrid,E,2020-03-11,2024-05-02
836,1083,362,SQ9DHUGS7L3Q4GUZK,У027ЕК27,Volkswagen,Tiguan,644,3247,8520,505083,diesel,J,2006-11-30,2009-04-14
